	COPD-002	COPD-003	COPD-004	COPD-005	COPD-006	COPD-112	COPD-007	COPD-008	COPD-009	COPD-010	COPD-011	COPD-001	COPD-012	COPD-013	COPD-014	COPD-016	COPD-017	COPD-018	COPD-019	COPD-020	COPD-021	COPD-022	COPD-023	COPD-024	COPD-026	COPD-027	COPD-028	COPD-029	COPD-030	COPD-031	COPD-032	COPD-033	COPD-034	COPD-035	COPD-036	COPD-037	COPD-038	COPD-039	COPD-040	COPD-041	COPD-042	COPD-043	COPD-044	COPD-045	COPD-046	COPD-047	COPD-048	COPD-050	COPD-051	COPD-053	COPD-054	COPD-055	COPD-056	COPD-057	COPD-058	COPD-059	COPD-060	COPD-061	COPD-062	COPD-063	COPD-064	COPD-065	COPD-066	COPD-067	COPD-068	COPD-069	COPD-070	COPD-071	COPD-072	COPD-073	COPD-074	COPD-075	COPD-076	COPD-077	COPD-078	COPD-079	COPD-080	COPD-081	COPD-084	COPD-085	COPD-087	COPD-088	COPD-089	COPD-091	COPD-092	COPD-094	COPD-095	COPD-096	COPD-097	COPD-098	COPD-099	COPD-100	COPD-101	COPD-102	COPD-103	COPD-104	COPD-105	COPD-106	COPD-107	COPD-109	COPD-110	COPD-111
COPD-081	0.5617290298039175	0.5352525952512198	0.7234376465565993	0.5690066680045237	0.7483617674532673	0.754221352011694	0.48797637242259456	0.7602036524036293	0.707709354381729	0.6399377149042171	0.7921077885147901	0.7904041334384994	0.7259108585520537	0.8150716168228166	0.7083243825572065	0.5408877048065924	0.6009442069096299	0.5722016962528644	0.5622669802153805	0.7058822484066157	0.7298643984760882	0.6153746724996996	0.5551661885757346	0.7565523453132457	0.6402967673514947	0.5296843766000227	0.6736228125911433	0.561151738538496	0.5656650295253887	0.6845297451475976	0.5944199516765409	0.7656288323008674	0.7145093606747712	0.7637409305833094	0.5828989132136403	0.7351527025791879	0.5368738177181411	0.5182514237435077	0.7266549003986364	0.5978928236876556	0.5056153073632239	0.7614462543024568	0.9161264065604406	0.91566276294	0.7718050039207904	0.5005766957741252	0.8459492006318597	0.6005752672546627	0.6828437088157	0.6644632123262968	0.46156862736173465	0.7091947199346345	0.8908930076261505	0.7598455738311796	0.5866570389599516	0.486008424142338	0.6366685729914523	0.7346772378463758	0.6022022831709214	0.7594613847610482	0.7452293261674348	0.8036765375956715	0.5005392059778829	0.6871861886243316	0.6625060464624323	0.570658557668243	0.6696561505828201	0.501730211338219	0.7001683233328456	0.44224987585894016	0.8249190918511424	0.44897939463517794	0.6958411195019186	0.4618704701699981	0.7194462258691408	0.6249523646800211	0.5375229202930477	0.0	0.662197646183249	0.5468523970202684	0.479375573069841	0.7632747342931183	0.8298126016304939	0.9165366369144926	0.7177336433122378	0.45979898139669056	0.4542378454162862	0.6012631507941439	0.6309938763272283	0.49230934188788866	0.8436157691064582	0.6610522343233939	0.6047702522966965	0.749024530055173	0.5107607840237105	0.6003547583585396	0.7178335240734234	0.6409458085485362	0.5492971428467045	0.5690233106517723	0.5416315748277781	0.5705805505183943
COPD-084	0.5194085082301064	0.6441757636696915	0.6257229368561705	0.7828242786476871	0.7734083404152299	0.6938565347858826	0.5294301843811943	0.6533001539480219	0.5886762546299629	0.7210216836263805	0.7437296659420715	0.682309315449083	0.7376292108324741	0.8097493527353721	0.44350838066774856	0.6058462345220359	0.7816020542391919	0.5339247455148843	0.6940243019984309	0.6240035223952489	0.6416893739938192	0.7172527387990899	0.5095290800672875	0.6908785665613342	0.5578742755252781	0.5721051902134497	0.7505535355920497	0.6820154908819016	0.7118561106659598	0.5028353078779872	0.5724742021600412	0.6981140999457504	0.5736859907454142	0.5515180656536673	0.5030028035419948	0.6202634186537695	0.44648517487725964	0.6830788120584999	0.4290409373420762	0.7571886143442849	0.626301657306824	0.6018082249274925	0.8953753913717207	0.898457187731727	0.7324995137451941	0.606997472500279	0.849509256364746	0.5169456302129554	0.4006762713263223	0.49693518375337775	0.6011540457177942	0.5014307613320785	0.8765468089032985	0.7518479111525757	0.6249364577087125	0.49620446752168973	0.5736545070077529	0.6556273288910988	0.688117242129748	0.4580811932126113	0.521549202504644	0.7380676647895448	0.5958356472739906	0.5394542082447953	0.4123127879641407	0.6470550099454547	0.4614648872308495	0.5927465821207951	0.6395900424835964	0.6238477802759919	0.809206889912775	0.6420869853228804	0.5306127304142604	0.6918223314372306	0.6809902588754128	0.6228926305920344	0.4552097552755992	0.662197646183249	0.0	0.6140571878702461	0.5624864728149536	0.7225513040101715	0.7850961319454414	0.8972538359834876	0.6013716977792605	0.6420775746700387	0.5111054399540711	0.7367101739644525	0.638591988012821	0.5572241905272145	0.7515740976495116	0.8365536561191131	0.4400065456238406	0.6102534978748682	0.6993408853330532	0.7518116103253288	0.5637321101250534	0.6280323579985511	0.6560696505971142	0.6825673145576298	0.6111450225590289	0.6781444791332769
COPD-085	0.5857035215149984	0.4617221395583407	0.7526174488769087	0.602251204689421	0.7530770775257415	0.7133458370171218	0.4335021767051356	0.7409916032558482	0.7927462027118407	0.5808452933869034	0.8536115105717826	0.8815683424562122	0.747649608455527	0.8645346645717317	0.6403586404468512	0.6296141079519658	0.5608662300080302	0.6442663803349135	0.6638333617216069	0.7260969529582133	0.8333195266622502	0.6650525985712302	0.6549803507129587	0.7681464497680387	0.7094318040420775	0.47118452649566334	0.7227134643928608	0.5381973311526178	0.5892142739748404	0.6103448608475732	0.640590274613843	0.8743969301907659	0.6989979543021042	0.81648756531538	0.49881743531837547	0.8176629549188811	0.641561728855791	0.496733317172942	0.6779992285489621	0.5402775330775502	0.5494657573400447	0.8232994798340088	0.9415406554486994	0.9413434656502918	0.779771362076488	0.5247832441772708	0.8852659247089388	0.655286450959348	0.6122431373734756	0.7276547568677944	0.5336720133251595	0.7525747468251658	0.9177964259864769	0.7210242078830074	0.5595200424719505	0.48666759503330226	0.5117195492740406	0.8361038225214625	0.5547057523060339	0.7212370911003472	0.6681560733123786	0.9019752244258418	0.48497584311092384	0.7571273553463509	0.6903218590403812	0.6483072934209454	0.6424078600876013	0.4855941127482258	0.792791156410081	0.5014675833584357	0.8986483040947859	0.46910866046987126	0.7711532993599569	0.45832138659606625	0.8727080050167993	0.6806224005321593	0.616176315166495	0.5468523970202684	0.6140571878702461	0.0	0.4659677412515381	0.6473459876093204	0.8385295824042003	0.9438717480868968	0.7103188657563836	0.45977441010684533	0.4852235481230381	0.65571880750558	0.5417650020483394	0.41017848988214983	0.8458192854433164	0.6061055289965506	0.6525908514290528	0.7704730142299548	0.4974246836324537	0.6141976070843727	0.6317858779660195	0.5689875190578959	0.5001386658075463	0.47782717788121776	0.5575845987367859	0.5434270117413958
COPD-087	0.32835715402178095	0.41744664301444556	0.619688696663499	0.6190731895068415	0.7036089151640189	0.6731510603742873	0.27291544076585744	0.7366009906304521	0.600961385343707	0.6063980151956183	0.702757031299221	0.7567690693571294	0.6931606715034606	0.8342172899075446	0.6422152757381135	0.47898217738288656	0.5868988461820055	0.40399865024256854	0.5721288822402705	0.5817036897997473	0.6715701574599942	0.5882286035623411	0.42757780993886474	0.6331078053948398	0.48676272366124884	0.4802714840442426	0.7050688161017917	0.4802763604091351	0.5153842343000493	0.6511908428716456	0.5519079714964112	0.7827178712403361	0.6363492800577828	0.6373958662689793	0.5537296596337522	0.6699614404206377	0.4862707615679923	0.4279530617166128	0.5639169721412118	0.4862031066730218	0.4271928989640092	0.6385015447775361	0.9267385258112882	0.9258013614815399	0.7181730933991585	0.31802690316147175	0.8582698544689863	0.5570134383320402	0.6054536397946115	0.5877714781756482	0.38189839970912626	0.6019089416026504	0.9134531027086351	0.7444914637563447	0.53838638475489	0.3632538944500751	0.5389258110816301	0.7449498096093933	0.5200505451824261	0.646907993023583	0.7408741268093306	0.758806554998837	0.3073549711584006	0.6628437113432495	0.5582786070874693	0.47443062962358096	0.6111877077077317	0.3355491275265351	0.6355880227742801	0.38702866714869505	0.8510549347249922	0.343412476737368	0.6122031250221514	0.3813674606908573	0.726423483595251	0.4905041668833367	0.41808048843691537	0.479375573069841	0.5624864728149536	0.4659677412515381	0.0	0.7274010638728935	0.7967309136302232	0.9287847437865755	0.5759072410371827	0.3982228948145347	0.32451267202398665	0.6169539451304692	0.5628483654536888	0.37893705480926315	0.832806124754511	0.62802864918102	0.47433948016859795	0.5940655080830262	0.49010489128067797	0.5676958007574464	0.6330087484202691	0.5001389369396362	0.49028946204808643	0.48469569139663404	0.3917332697914128	0.3864520274492092
COPD-088	0.6815360046936524	0.7156677336282197	0.8182126157497752	0.8258069176344626	0.7613682792733043	0.8064878695135302	0.7115388745042698	0.8395500595002846	0.83183827017699	0.6490326391671565	0.8522593209178808	0.8708014459170405	0.7215188503742233	0.8565532541843422	0.771153922320331	0.7137633669717555	0.764816633198021	0.7631598847664459	0.7917350907369672	0.7700654531443878	0.8872740867998096	0.7818630778949923	0.7424819512429277	0.7485507438856874	0.7053784528726517	0.6615328749965582	0.6948876431044807	0.758912522788448	0.8108857673514951	0.775197295587616	0.6796543976235985	0.8965553084764846	0.7591537995247912	0.8088277341135384	0.7041550009241598	0.8562701620439311	0.747814377046815	0.750187310781371	0.8293095084881564	0.8332613894869306	0.6972141565447407	0.881203903628451	0.921320139996463	0.9241759702414326	0.6560465097655241	0.7117066539293796	0.8877266288689736	0.6313252043466476	0.730163409639185	0.8267843768936657	0.8010682868608712	0.8105512049948193	0.9234376621174568	0.7100719571180177	0.6265915143585274	0.6905880908206323	0.6372291068427954	0.857480343618847	0.8158152895737282	0.8366764518713761	0.804784890428047	0.9007436132488617	0.7265553744829358	0.8816079197301797	0.780000624751897	0.7761726953117758	0.7574070978333183	0.7425364137589057	0.8101775733620145	0.7677424211549159	0.9008596477540135	0.7478389515289428	0.8131799220769278	0.681301253354517	0.8962718068047507	0.7343851251733079	0.7244353809538834	0.7632747342931183	0.7225513040101715	0.6473459876093204	0.7274010638728935	0.0	0.8326287185985596	0.9267115550621084	0.7265161424660762	0.7056075947697369	0.7863747659594713	0.7749868855817655	0.7593772165873263	0.7626074056973967	0.8763746673947614	0.8094699396665559	0.7377503551253451	0.793794068640861	0.6821330836920934	0.812992511835189	0.7763561396305816	0.6858165827630757	0.7020540913603281	0.6449152350779895	0.7804203862131599	0.7600198458649225
COPD-089	0.8018496759267764	0.8058955575455516	0.7044329180786842	0.8612235755807766	0.38655166509498695	0.4611119786392892	0.8297334066260034	0.4229588537223445	0.7774022065975259	0.6650366785498477	0.5682565436260192	0.8140566543988491	0.4514759666356103	0.5747151713914654	0.7691982404796477	0.7243990880748035	0.8343687194955024	0.7937990670736136	0.7979165613528537	0.6688960637698628	0.8372798440300045	0.4221798667816925	0.7847399489823734	0.7722631543147068	0.6822691605438103	0.8510067145223446	0.8026409255890248	0.8653705298948311	0.7865145935807897	0.7977141772495718	0.8254774593965906	0.7103246117599911	0.44911383782527675	0.7330173809771616	0.813806732913872	0.8278504564321532	0.8113994506006523	0.8339270695390195	0.8156694396722068	0.8003320704880152	0.7693580817381251	0.8450660939930987	0.5599507387745322	0.4291488868091223	0.8171197220712955	0.7071997637030801	0.665994769546311	0.8094028247636146	0.7489764615796165	0.8157991018503162	0.8223704404221465	0.7837338406211543	0.7180684299291744	0.45652896881677074	0.8232033466521539	0.8218926660882858	0.7685043015476383	0.6604385963195759	0.871159237912365	0.7827954278072727	0.8306714663893693	0.8064062721169026	0.7948047708908684	0.8392875305064806	0.6914067652254708	0.6835435690918172	0.7638540232849751	0.8159224828326812	0.43478844361478713	0.820962260000145	0.6954444738423743	0.7258936768292443	0.7713953959743634	0.809553082161887	0.8045434152374219	0.5642007305080098	0.8092502954830355	0.8298126016304939	0.7850961319454414	0.8385295824042003	0.7967309136302232	0.8326287185985596	0.0	0.5697682617143244	0.7361656012188194	0.8461574487296395	0.8144402432584326	0.7105111020585904	0.8658989737355272	0.7804138260098736	0.6808811180284229	0.8446024992304018	0.7633802360975485	0.7169367378639514	0.8582069651606862	0.7928582159297339	0.6851452532772214	0.5782939727825324	0.8573271394757584	0.8534126136871406	0.813951649506816	0.8332533528641459
COPD-091	0.9263586149848603	0.9462300499800794	0.8026074905262663	0.9504637495772262	0.6070275389637761	0.6859323405638305	0.9295689075702638	0.6335508485487775	0.8461349646442918	0.828513795118885	0.6880026965481801	0.8246607967097191	0.7087997521935501	0.7091187009968092	0.8757737577803967	0.871787006969281	0.9660842399603382	0.894661112947357	0.9169410997287948	0.8647684279395341	0.8110194842509469	0.6626106123867667	0.9030234386793253	0.8810683400651349	0.8667679939148782	0.9401440161780408	0.901214484535206	0.9593775439320072	0.9491834341779578	0.8810515880297035	0.9305282381428649	0.7380204527220974	0.7067812550541205	0.8790165718932993	0.912429395527544	0.8551416564029988	0.910135377510995	0.9394042144425591	0.8417740268589131	0.9644614286507494	0.90659688469829	0.8448925838232593	0.12448230613069358	0.3371418539639309	0.9043670567799987	0.8895408448067771	0.6879506792608192	0.917090113772872	0.8872788582448994	0.8768169213992563	0.9243683761648815	0.8718443654809273	0.6209468430259542	0.668241412269663	0.9374566816009401	0.9247512488561532	0.917777896667235	0.7664764823000905	0.9469820555494929	0.8619777300526983	0.8857916166955851	0.7641407430490558	0.9353739398563854	0.8448929630174462	0.8640174253045836	0.8509258095145252	0.8841438971407796	0.9349226608342759	0.7226462839604206	0.9171561263251058	0.5342743257975331	0.8857156632271557	0.8721308202384858	0.9374982085080221	0.7894474641630911	0.786275093944423	0.9032484854906834	0.9165366369144926	0.8972538359834876	0.9438717480868968	0.9287847437865755	0.9267115550621084	0.5697682617143244	0.0	0.8981661815497732	0.9390128980961866	0.9121426792283018	0.8018434340254043	0.9350943743686357	0.9148376521882992	0.7040368609184534	0.9737661317923058	0.893167161662299	0.8918201803366499	0.9459191678382959	0.951355203186875	0.8383238198588556	0.8002537525925959	0.9417582568959536	0.9497947945220027	0.9362411215106474	0.9498993178727448
COPD-092	0.4902910656633151	0.6274840496545652	0.6595207628745012	0.8290530854246383	0.7501739556490872	0.6715490222908183	0.6343828371027801	0.7510868086382896	0.6447117154152324	0.7223993577395844	0.6573389262598642	0.7582718844031664	0.6088446066307194	0.7813342291316658	0.6679690826250259	0.630778065923852	0.7641949614327507	0.6511469661175683	0.7515512890510653	0.5596001919164882	0.7127813784417841	0.7722673455763683	0.6539123893908051	0.5727732700632074	0.5688614434633206	0.6167474727277557	0.726523680090798	0.6401062284957064	0.6276211264317075	0.757703986871318	0.610582339762349	0.7683691846504193	0.6858056742251493	0.5678870908801644	0.6576020429771104	0.7103577095698703	0.5258119890465682	0.6667563147091239	0.6342685252018716	0.7928435757712462	0.5958174565652579	0.736172722220054	0.8959352880334722	0.8972084498230901	0.666706523012953	0.5378384555990572	0.8108925042774073	0.5834145900457555	0.6445307432916871	0.6867632870458957	0.7216505594398189	0.6808531984536915	0.8845364744903481	0.7127137367933055	0.6115715224521893	0.6615772301616261	0.6416412402115913	0.7081501346688793	0.6730348688048624	0.6599581507139646	0.5672205376027788	0.7715656500488461	0.5202232141068636	0.7215213529120074	0.5296966425190625	0.7094922272241121	0.6878392614679726	0.5741532792279165	0.6054659352359207	0.6234361343563045	0.8051546803353374	0.5899745414639237	0.41300459895266106	0.5764683778531329	0.7379100298879625	0.6180843506633974	0.5743736770402156	0.7177336433122378	0.6013716977792605	0.7103188657563836	0.5759072410371827	0.7265161424660762	0.7361656012188194	0.8981661815497732	0.0	0.5950235879683402	0.700704611562143	0.8167637583046083	0.6698202300805625	0.6586982947818648	0.8302643491396793	0.7772727833316709	0.47094073724513963	0.44278871226727784	0.6936644917166267	0.7590012605184361	0.6599948210559936	0.6097867618093303	0.7357780829885641	0.7084580758925603	0.6016863862849932	0.6679541708958158
COPD-094	0.3901984466595207	0.39665327644295323	0.6944427274814056	0.6414641464929954	0.7450130358249594	0.6900793479695118	0.4286314498104315	0.7490724144005814	0.7531413898791404	0.5662414434791343	0.7980551936553575	0.8587897098644105	0.6901711851259185	0.8708778126956277	0.7039668945569079	0.5822543642376627	0.5732640306683637	0.6167325245512778	0.6518651150612061	0.7092512003329418	0.7781717364297857	0.655800141002529	0.5633781275698304	0.712894555229559	0.6258897205844054	0.4049522452024432	0.7258190224831437	0.4213548334379122	0.528024399758746	0.7091392926110524	0.5479378453915021	0.838123905935359	0.6452838246726039	0.7710753255816649	0.5707957757576715	0.8053867915782048	0.47536578862876777	0.4955657788499497	0.6827752963781467	0.5757217642802872	0.4080198087541838	0.7948833155882266	0.9373228638798912	0.9346192448766677	0.680199106336792	0.3999707971136671	0.8818178711918303	0.5756504261383565	0.6947172964064126	0.654997134826422	0.5035790477191997	0.7169924836638915	0.9261516349511227	0.7340844660715287	0.5165523491402083	0.47437604994117333	0.5422882906311002	0.8063960925387639	0.5345795357169806	0.7451059443915558	0.729559703151965	0.8718808358138485	0.3662881291015494	0.7773865148318196	0.6275429239239548	0.6400572835314892	0.6600371474790128	0.4355787755034813	0.7401396282214944	0.3538720658326175	0.8892417799607435	0.35867091727704875	0.6761065739195624	0.336977215311173	0.8241028498497558	0.6003631932088083	0.5204904872779582	0.45979898139669056	0.6420775746700387	0.45977441010684533	0.3982228948145347	0.7056075947697369	0.8461574487296395	0.9390128980961866	0.5950235879683402	0.0	0.49901887422928404	0.6502467147339239	0.5234867750647441	0.434562364259463	0.829280084001296	0.5886531207482791	0.5542402461943865	0.705929785491342	0.4689132484990001	0.6161146803026609	0.7108515906338067	0.5037925664127374	0.4626070784979049	0.43403175540660216	0.48345661891941655	0.4482119799528138
COPD-095	0.5130196206461258	0.528084884827023	0.6391591581396349	0.6551509062966696	0.741066997936506	0.7590834178387234	0.3328964007096686	0.6662748064594811	0.620555687344598	0.6735314888448052	0.7458339698820694	0.6865529375561075	0.7631360248893654	0.8299908997084342	0.6253701894080693	0.5127061895936768	0.6618056189344559	0.3664508089828059	0.5495290759664988	0.6780286374061878	0.6317134876186229	0.5504580713504705	0.39727654023096887	0.7019619609253003	0.5790604426529101	0.5077069968832365	0.6955139936157435	0.5860621142907854	0.570584073424212	0.5075574273663759	0.6137386009248447	0.7550659050365773	0.6197233515186823	0.7128405198882901	0.5760252136819832	0.6402666061464749	0.4843083362236017	0.49826795501917875	0.569191712386905	0.5174774445331258	0.5168621498469222	0.6060471459401284	0.91167610790506	0.9137606003160308	0.7995379231037517	0.4671646302665344	0.8489885480176466	0.6072582751136862	0.5704971874143301	0.5145137402127529	0.3345229730450843	0.5936744499495549	0.8920380265332971	0.7656587141731307	0.6195418933948283	0.34906607606530166	0.6118787838988735	0.7346156986123873	0.5346243561428181	0.5735238471296173	0.6837270861500552	0.7325255845302298	0.4647663218960107	0.5732043631161341	0.5558590703012505	0.46447794864016295	0.5486388584039418	0.45926566306380084	0.639141531453301	0.45585829717761756	0.8171453757945615	0.45532246469639526	0.6287644135892838	0.5047604742203236	0.6839343347500193	0.5634289343137011	0.4768522040756872	0.4542378454162862	0.5111054399540711	0.4852235481230381	0.32451267202398665	0.7863747659594713	0.8144402432584326	0.9121426792283018	0.700704611562143	0.49901887422928404	0.0	0.6047436573065301	0.5489417837496459	0.37743864615519496	0.7891115140161024	0.6627225288065579	0.48693148658218605	0.7104007470427054	0.5886156658125263	0.5969206155935212	0.6608737108861791	0.6235373277093378	0.5235223465798446	0.5811687910847216	0.4658792411586837	0.5123666875434539
COPD-096	0.6433084067694196	0.6913879801907231	0.8491382988386336	0.703866211203818	0.6062367928564318	0.7364747961777275	0.6139482859134499	0.7534168654079879	0.790273079146597	0.6734033568656659	0.8093764605436984	0.8477148683175174	0.7354678352840806	0.5014056476853782	0.7572595775916807	0.6351374529083785	0.7413345319463627	0.6500582381863247	0.6668177947705293	0.7882102500889158	0.8553253756122188	0.4585562391309208	0.6529691102899844	0.8458288885478714	0.6860555931104246	0.6527303956581029	0.7008312533849976	0.7088091848860507	0.6595018186303834	0.7041880638320911	0.7168050250302369	0.8541572743317535	0.6939674032298452	0.7895747254182847	0.6261776900791046	0.8733486492056318	0.6255628418841562	0.6613150102286652	0.8132699972001292	0.7047436140250026	0.6394588013431668	0.8849540172397296	0.7973488681573131	0.8001457644840385	0.8381433558142137	0.6162204030056965	0.5433922949760851	0.7289709122799443	0.7384192389870661	0.7681630172381638	0.6551786279227144	0.7875506622466957	0.5387059674734417	0.6734941504440591	0.6949082440910409	0.5835024462697336	0.67442691508765	0.8169408807377878	0.6768940559101371	0.8482847545605108	0.8155326962954853	0.716746896645923	0.6625328126820444	0.8452772270429875	0.7760952981670055	0.37854292541794554	0.7166176633318787	0.6426558302354964	0.756488005384072	0.6130624824673253	0.8149813885117059	0.5950688573158516	0.8143073187935022	0.6641867521960277	0.751038894434932	0.6724339988749024	0.6291783574487577	0.6012631507941439	0.7367101739644525	0.65571880750558	0.6169539451304692	0.7749868855817655	0.7105111020585904	0.8018434340254043	0.8167637583046083	0.6502467147339239	0.6047436573065301	0.0	0.6991196482128983	0.6335901713923333	0.8474629416406025	0.7343198103831755	0.6743118183434695	0.8170401410257703	0.6894085528033195	0.6800547815980835	0.7828228830347252	0.62324105964487	0.6602020468641903	0.6949255053103902	0.6457057376029539	0.6589175877173493
COPD-097	0.6176511478742559	0.5102253766944012	0.795963817400526	0.6464624517564521	0.811180813756484	0.7710977261126222	0.5720054168156452	0.7916866301879545	0.818887697980464	0.7195690615682864	0.894438214377018	0.8921996160059955	0.770732026736684	0.8736962158737765	0.7076101827302594	0.7395251092595081	0.7066611506377226	0.6877135180592456	0.708258079503992	0.8453276056780654	0.8419288387963862	0.7085233589409167	0.6561714623986712	0.868716957202817	0.7741928058252686	0.5534395903005476	0.8060365356853862	0.5361922801605741	0.4902744496768888	0.6788661589695687	0.6267856640532969	0.8728792695794714	0.6786754002379722	0.7541038894937703	0.6152595153754774	0.8428062047079506	0.5434345617142674	0.6291182844665314	0.7149065456159102	0.609132299241013	0.5818774851927779	0.8293709486846298	0.9323490160205355	0.9338770353575264	0.7958178679384961	0.6284610689393388	0.8634482501016926	0.6905231958124622	0.6649843791442432	0.7312083913533701	0.5669219528573962	0.7682637149222421	0.905296749064801	0.8305417839317444	0.7147324553230225	0.5902564210754234	0.5449324176045969	0.8530465145745104	0.3870394151066547	0.7695681320756198	0.5959385089289391	0.9058367512556735	0.5597844266218248	0.7794137444817175	0.6729867924809606	0.7025543864217269	0.7099955448177019	0.5364002071069319	0.8212324537589639	0.5456732038728386	0.8968619498098633	0.5846070562057861	0.6393550309272203	0.6026019097487181	0.8769861556717157	0.7413496422215003	0.5838180290897065	0.6309938763272283	0.638591988012821	0.5417650020483394	0.5628483654536888	0.7593772165873263	0.8658989737355272	0.9350943743686357	0.6698202300805625	0.5234867750647441	0.5489417837496459	0.6991196482128983	0.0	0.483560732890118	0.8132668691986125	0.6777786052412224	0.5562346933049158	0.7222211845340852	0.5389617897588146	0.5878167878627855	0.7304939003540712	0.6685486468833266	0.5403980139522226	0.48941382521606763	0.48053400352938647	0.5843434380427616
COPD-098	0.5708359027783466	0.4311431095192107	0.7017733494645506	0.5901942850630435	0.7296892181723008	0.7040129603524451	0.4382871545224899	0.6770384387634658	0.7172996501494455	0.6478635697034016	0.7795735541535402	0.8321657894636179	0.7369330986236332	0.8236599963707121	0.5961719807250732	0.5682274604633015	0.5739819575832291	0.5703033866297714	0.6123114825165246	0.6559568065404598	0.737285558973701	0.575947523101323	0.5702640890375955	0.7802863481661053	0.5729024189422905	0.5241417260845046	0.7045062841061139	0.4923353913451181	0.47168113107545784	0.5752498893703111	0.6491361702614321	0.7945678435199812	0.6159270511423532	0.7735190852105376	0.49770653678975585	0.7767614205967333	0.5348196162738491	0.4565905718117021	0.5478374373166752	0.44992200168929675	0.4934939000840809	0.763719747485637	0.9136080684712888	0.9079343639863839	0.7210447392060023	0.45168555245267317	0.8606006822982862	0.6671091577777735	0.5716398344784228	0.6627277264736114	0.37546221357412884	0.6651106631964581	0.9049813195225938	0.7630194181573716	0.6427327969397848	0.47056816019124037	0.5148776117927968	0.7749988923043944	0.47908086451360465	0.6195676882593145	0.6612604956056543	0.8372689857000168	0.459230931211858	0.6628973065702447	0.5635852332385803	0.5533023050875446	0.5390847167665742	0.47513368643066334	0.6675337288708171	0.37064108904890003	0.8487124043840342	0.3862757774958448	0.6662711138915456	0.4487878676672263	0.8021713634081942	0.6053904230477781	0.5478384514516569	0.49230934188788866	0.5572241905272145	0.41017848988214983	0.37893705480926315	0.7626074056973967	0.7804138260098736	0.9148376521882992	0.6586982947818648	0.434562364259463	0.37743864615519496	0.6335901713923333	0.483560732890118	0.0	0.7894525192183497	0.5776972961156795	0.5131311352772898	0.7323957619121766	0.501519997526176	0.5081227455653793	0.5580312698699567	0.5504581894460696	0.4704253492727692	0.5067487323505117	0.4244539969060617	0.448032944311056
COPD-099	0.8393775406140054	0.8609321840662097	0.580549746491381	0.8791221152228963	0.7090416098124565	0.6046148919271523	0.815532895048757	0.5132947931948838	0.7995644230014733	0.6895946113205061	0.6726312022927039	0.8278874891848301	0.6563655742248428	0.7922537022255532	0.7937441333302465	0.7801340768372736	0.9337143656291285	0.8037946672956015	0.8652611282860387	0.7949125262378082	0.7052468628648946	0.6750774885257028	0.7935946591685573	0.8585064247684645	0.8090225672997702	0.8370964098101882	0.8659451527044272	0.8919718735158785	0.8974350175919875	0.7932572059978726	0.8427334774314671	0.5699475835928094	0.5839177984785703	0.8593339034156949	0.8192802340427717	0.7583877411390745	0.7782909906964248	0.9118939650615131	0.7209109792063794	0.8629717298781863	0.7932926704080441	0.7170064216994062	0.6968415654223088	0.6275744244568806	0.8494462073252262	0.7965285782161373	0.7629061166273196	0.8528435950063459	0.7698260673155388	0.73120492463335	0.8437661993222574	0.7454094112815765	0.8005200043721324	0.7463435729251879	0.8823218162164869	0.8099240227931813	0.8240374328490645	0.6677662999640197	0.8425775401496971	0.7437046726070932	0.7492118735778358	0.7792258736672355	0.8529666100011276	0.7154124568186938	0.7004079266760509	0.8282935878606884	0.80588698516903	0.8822004036143101	0.6256698120034095	0.836732001856994	0.6255440686461077	0.7806467149312415	0.7348646214990996	0.8572509518786742	0.7389503268970466	0.6444291449799141	0.8102507959777442	0.8436157691064582	0.7515740976495116	0.8458192854433164	0.832806124754511	0.8763746673947614	0.6808811180284229	0.7040368609184534	0.8302643491396793	0.829280084001296	0.7891115140161024	0.8474629416406025	0.8132668691986125	0.7894525192183497	0.0	0.9423873384166156	0.7438777777967936	0.8322724827938246	0.8819890287706712	0.9285089484994314	0.7171305589007421	0.6510286566801379	0.8425445033537281	0.8641814394636412	0.892311297086626	0.9200474123802759
